name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Pamela Santiago,F,991740040,2005-06-02,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MH' 'MS'],Suite,4000-6000,6000,[],0,26973,0
John Miller,M,513413047,1998-09-02,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[109318580, 738801356]",0,26977,0
Christopher Flores,M,929530190,2002-04-09,Junior,School of Arts and Sciences,0,0,['JS' 'TS' 'NCA'],Suite,6000-8000,8000,"[849268771, 747005230]",0,26998,0
Martin Welch,M,871242357,2000-10-01,Sophomore,School of Arts and Sciences,0,0,['BS' 'WS' 'SA'],Apartment,4000-6000,6000,"[804858185, 107880039]",0,26999,0
Robert Nelson,M,284062502,2001-03-25,Sophomore,School of Engineering,0,0,['WS' 'BS' 'RA'],Suite,8000-11000,11000,"[259027967, 161356971]",0,27031,0
Eric Faulkner,M,565441684,1994-11-26,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[266446333],0,27032,0
Margaret Oliver,F,209949156,2000-08-28,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,27050,0
Clifford Roman,M,968029413,2003-07-13,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'BH'],Apartment,4000-6000,6000,[444137525],0,27062,0
Joseph Alexander,M,526511999,2001-02-25,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['TS' 'BS' 'SA'],Suite,4000-6000,6000,"[131927039, 319484938]",0,27081,0
Matthew Cantrell,M,309728642,2000-12-01,Sophomore,School of Engineering,0,0,['MS' 'NCA' 'RA'],Suite,8000-11000,11000,[],0,27102,0
Lori Burns,F,290766371,1999-09-13,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[365801203, 367129600]",0,27108,0
Scott Watson,M,246121626,2000-10-14,Senior,School of Engineering,0,0,['WS' 'NCA' 'BS'],Apartment,8000-11000,11000,"[715022018, 458659162]",0,27109,0
Brenda Nelson,F,923332190,2002-02-07,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['TS' 'MS' 'WS'],Suite,6000-8000,8000,"[802788437, 497106848]",0,27118,0
Christopher Jackson,M,690995044,2000-02-22,Postdoctoral studies,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[147928484, 203670641]",0,27123,0
William Hunt,M,938728488,2000-01-19,Senior,School of Arts and Sciences,0,0,['BS' 'NCA' 'RA'],Suite,4000-6000,6000,"[716106331, 933730528]",0,27124,0
Jeffrey Steele,M,306658806,2001-11-11,Senior,School of Arts and Sciences,0,0,['BS' 'MRS' 'NCA'],Suite,4000-6000,6000,"[156985939, 416310294]",0,27126,0
Gina Mata,F,103887896,2000-05-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MS' 'NCA'],Suite,6000-8000,8000,[397774978],0,27129,0
Jodi Espinoza,F,241851535,2001-10-22,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MRS' 'SA'],Apartment,4000-6000,6000,[],0,27145,0
Melinda Farmer,F,950820277,2003-05-18,Sophomore,School of Engineering,0,0,['MH' 'MZH' 'MS'],Apartment,8000-11000,11000,[],0,27145,0
Derek Moore,M,526904786,2001-07-11,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'WS' 'BS'],Apartment,8000-11000,11000,[521612886],0,27152,0
Shannon Anderson,M,651762565,1996-10-15,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,27204,0
Charles Mcguire,M,666940970,2001-01-09,Junior,School of Arts and Sciences,0,0,['SA' 'WS' 'BS'],Apartment,6000-8000,8000,[],0,27216,0
Monica Duran,F,938793440,2005-05-04,Junior,School of Engineering,0,0,['BS' 'TS' 'RA'],Traditional Residence Hall,4000-6000,6000,"[673628682, 415128503]",0,27225,0
Chelsea Taylor,F,517380276,2002-06-13,Sophomore,School of Environmental and Biological Sciences,0,0,['SA' 'NCA' 'MZH'],Suite,6000-8000,8000,[],0,27227,0
Brenda Howard,F,725091351,2002-08-23,Junior,School of Environmental and Biological Sciences,0,0,['WS' 'NCA' 'BS'],Suite,4000-6000,6000,"[224744243, 728344198]",0,27229,0
Charles Fitzgerald,M,809623655,1998-11-16,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[629501028, 659862989]",0,27263,0
Nancy Williamson,F,699478632,1999-03-08,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[179064761, 257208466]",0,27263,0
Kristy Friedman,F,863500865,2001-07-13,Junior,School of Communication and Information,0,0,['MRS' 'BS' 'AH'],Traditional Residence Hall,4000-6000,6000,"[981535207, 586071520]",0,27265,0
Patricia Smith,F,276344370,2003-07-16,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'RA'],Apartment,4000-6000,6000,"[950071679, 170599814]",0,27271,0
Melissa Arnold,F,244026434,2002-03-02,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'AH' 'MRS'],Apartment,8000-11000,11000,[513755416],0,27278,0
Patricia Gomez,F,383480213,1997-11-27,Postdoctoral studies,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[151170317, 828291725]",0,27285,0
Christopher Davis,M,373206442,2004-11-16,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['MS' 'BS' 'NCA'],Apartment,4000-6000,6000,"[587261587, 232127137]",0,27313,0
Rachael Rodriguez,F,972723534,2000-08-22,Senior,School of Arts and Sciences,0,0,['BH' 'BS' 'MH'],Apartment,8000-11000,11000,"[123942292, 391166664]",0,27319,0
Shannon Woodward,F,454795083,2003-01-30,Sophomore,School of Arts and Sciences,0,0,['CS' 'NCA' 'MS'],Apartment,8000-11000,11000,"[636730331, 820216364]",0,27326,0
Andrea Smith,F,785709051,2000-05-30,Sophomore,School of Social Work,0,0,['JS' 'SA' 'BS'],Traditional Residence Hall,4000-6000,6000,[444467369],0,27350,0
Jennifer Garcia,F,324793296,2000-02-26,Sophomore,School of Communication and Information,0,0,['BH' 'MS' 'BS'],Apartment,4000-6000,6000,"[338415745, 559616912]",0,27353,0
Abigail Clark,F,563658574,2001-05-10,Senior,School of Arts and Sciences,0,0,['NCA' 'RA' 'BS'],Apartment,6000-8000,8000,[],0,27356,0
Jeffrey Thornton,M,475677792,2000-07-04,Sophomore,School of Arts and Sciences,0,0,['NCA' 'RA' 'SA'],Suite,4000-6000,6000,"[734013105, 849882230]",0,27372,0
Patrick Schneider,M,636188374,2002-05-30,Sophomore,School of Environmental and Biological Sciences,0,0,['BS' 'NCA' 'JS'],Apartment,6000-8000,8000,"[160540246, 500670274]",0,27374,0
Bianca Moore,F,872099956,2004-12-11,Sophomore,School of Arts and Sciences,0,0,['JS' 'BS' 'NCA'],Traditional Residence Hall,6000-8000,8000,"[615602251, 301240044]",0,27390,0
Scott Green,M,428579563,2004-07-23,Senior,School of Engineering,0,0,['SA' 'BS' 'MS'],Suite,8000-11000,11000,"[220020550, 450445651]",0,27393,0
Antonio Schmidt,M,959999164,2000-07-15,Junior,School of Social Work,0,0,['MS' 'BS' 'CS'],Suite,4000-6000,6000,[587129210],0,27401,0
Christian Weeks,M,941320660,2002-04-09,Junior,Mason Gross School of the Arts,0,0,['MS' 'MZH' 'SA'],Suite,6000-8000,8000,"[320386531, 656017069]",0,27404,0
Bradley Reed,M,649344141,2002-04-13,Sophomore,School of Arts and Sciences,0,0,['RA' 'CS' 'NCA'],Suite,8000-11000,11000,[],0,27413,0
Billy Ramirez,M,223150975,2001-02-01,Senior,School of Arts and Sciences,0,0,['RA' 'MRS' 'JS'],Suite,4000-6000,6000,"[266588440, 735418270]",0,27417,0
Thomas Mayer,M,598128526,2004-09-20,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'MS'],Traditional Residence Hall,4000-6000,6000,"[436208019, 908328795]",0,27425,0
Justin Goodwin,M,471576128,2000-03-13,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[],0,27426,0
Alicia Baker,F,502338657,2001-09-06,Sophomore,School of Engineering,0,0,['TS' 'BS' 'BH'],Suite,4000-6000,6000,[],0,27435,0
Clinton Cannon,M,596869219,2005-05-17,Senior,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Apartment,8000-11000,11000,[325353671],0,27446,0
Kyle Becker,M,907389149,2000-02-27,Senior,School of Arts and Sciences,0,0,['SA' 'BS' 'WS'],Suite,4000-6000,6000,"[692932817, 377340393]",0,27447,0
James Rodriguez,M,146500416,1998-10-29,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,27458,0
Kimberly Rivers,F,236291574,1999-11-30,Junior,School of Communication and Information,0,0,['NCA' 'BS' 'TS'],Apartment,6000-8000,8000,[735480394],0,27460,0
Thomas Kennedy,M,404062406,2000-08-09,Sophomore,School of Arts and Sciences,0,0,['RA' 'MS' 'MZH'],Traditional Residence Hall,8000-11000,11000,[],0,27460,0
Thomas Rodriguez,M,253316196,2002-10-31,Senior,School of Social Work,0,0,['BH' 'SA' 'RA'],Suite,6000-8000,8000,[],0,27488,0
Anthony Martin,M,943292650,2000-04-27,Sophomore,School of Engineering,0,0,['SA' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[542261433, 844927175]",0,27492,0
Eric Jacobson,M,925923672,2002-06-23,Sophomore,School of Arts and Sciences,0,0,['MZH' 'BS' 'NCA'],Suite,8000-11000,11000,"[904726467, 697655888]",0,27500,0
Daniel Fitzgerald,M,655552857,1994-12-16,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[134993469, 882439128]",0,27517,0
Kelly Fitzpatrick,M,267482757,2001-08-27,Junior,School of Arts and Sciences,0,0,['MH' 'BS' 'WS'],Suite,4000-6000,6000,[355893811],0,27522,0
Samantha Cain,F,812185484,2003-01-18,Junior,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Apartment,4000-6000,6000,[234212223],0,27538,0
Cesar West,M,769028257,1999-10-12,Sophomore,School of Arts and Sciences,0,0,['RA' 'MRS' 'BS'],Apartment,4000-6000,6000,[],0,27547,0
Joshua Jackson,M,392671280,2001-09-18,Senior,School of Arts and Sciences,0,0,['MRS' 'BS' 'BH'],Apartment,4000-6000,6000,[],0,27550,0
Melvin Hudson,M,234462055,2000-07-10,Sophomore,School of Engineering,0,0,['SA' 'BS' 'TS'],Apartment,4000-6000,6000,[],0,27560,0
Timothy Andrews,M,187237970,2004-11-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'MS' 'MH'],Suite,4000-6000,6000,[991419398],0,27570,0
Andrew Sanders,M,605660917,2003-08-14,Sophomore,School of Management and Labor Relations,0,0,['SA' 'MZH' 'TS'],Traditional Residence Hall,8000-11000,11000,"[732872202, 582453816]",0,27577,0
Destiny Cummings,F,813375194,2003-04-12,Senior,School of Engineering,0,0,['NCA' 'BS' 'MRS'],Apartment,6000-8000,8000,"[148239161, 358507705]",0,27592,0
Robert Lopez,M,946006056,2005-09-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'MS' 'MZH'],Suite,4000-6000,6000,"[704258198, 123053740]",0,27600,0
Linda Gill,F,537563031,2000-03-01,Sophomore,School of Social Work,0,0,['NCA' 'BH' 'CS'],Apartment,4000-6000,6000,[],0,27607,0
Steven Leonard,M,817851681,2003-03-10,Sophomore,School of Arts and Sciences,0,0,['SA' 'MZH' 'TS'],Suite,4000-6000,6000,"[613352951, 357015715]",0,27628,0
Joseph Jones,M,768528046,2003-02-03,Sophomore,School of Environmental and Biological Sciences,0,0,['SA' 'BS' 'MH'],Apartment,4000-6000,6000,"[500044709, 126707730]",0,27636,0
Jennifer Chavez,F,166462581,1998-12-26,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[929543131, 369050273]",0,27638,0
Lauren Smith,F,290196033,2001-02-16,Senior,School of Communication and Information,0,0,['MRS' 'RA' 'BS'],Suite,4000-6000,6000,[],0,27661,0
Kayla Stevens,F,128169815,2000-07-06,Junior,Mason Gross School of the Arts,0,0,['RA' 'MS' 'BS'],Suite,4000-6000,6000,[],0,27691,0
Ronald Madden,M,290312247,2002-11-03,Senior,Mason Gross School of the Arts,0,0,['TS' 'NCA' 'JS'],Suite,8000-11000,11000,"[853251238, 404268948]",0,27692,0
John Elliott,M,410913125,2002-04-22,Junior,Mason Gross School of the Arts,0,0,['BS' 'WS' 'NCA'],Suite,4000-6000,6000,[791494599],0,27696,0
Bridget Warner,F,479862329,2004-04-17,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MS' 'MZH'],Suite,4000-6000,6000,"[509425442, 310203307]",0,27701,0
Erin Lewis,F,812385946,1994-08-20,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[229328917, 254230453]",0,27711,0
Margaret Garcia,F,343003019,1997-11-27,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[877976074],0,27719,0
John Richardson,M,472443816,2004-03-12,Senior,School of Arts and Sciences,0,0,['AH' 'WS' 'RA'],Suite,6000-8000,8000,"[987003613, 183584034]",0,27723,0
Alyssa Pratt,F,908068592,2004-03-09,Junior,School of Arts and Sciences,0,0,['BS' 'NCA' 'SA'],Apartment,8000-11000,11000,"[825048469, 415221590]",0,27723,0
Dawn Kelley,F,988156556,2003-05-21,Sophomore,School of Communication and Information,0,0,['RA' 'JS' 'MS'],Apartment,8000-11000,11000,[],0,27731,0
Michelle Jenkins,F,304721364,2001-01-16,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'JS' 'MS'],Traditional Residence Hall,8000-11000,11000,"[620467314, 219820858]",0,27738,0
Angela Hammond,F,312068202,2000-01-21,Sophomore,School of Communication and Information,0,0,['MS' 'BH' 'SA'],Suite,4000-6000,6000,[404326230],0,27738,0
Diane Aguilar,F,481190886,2000-06-07,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['MRS' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[795032385, 447000000]",0,27739,0
Alexis Hurley,F,191385757,2004-01-10,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'BS' 'RA'],Suite,4000-6000,6000,"[937300266, 921787152]",0,27742,0
Anthony Campbell,M,730088477,2003-11-29,Sophomore,School of Arts and Sciences,0,0,['RA' 'TS' 'AH'],Apartment,4000-6000,6000,[],0,27756,0
Tiffany Shelton,F,465976899,2004-01-11,Junior,School of Arts and Sciences,0,0,['BS' 'SA' 'MH'],Suite,8000-11000,11000,"[991502254, 424041607]",0,27768,0
Sabrina Taylor,F,364018965,2005-06-14,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MS' 'CS' 'SA'],Traditional Residence Hall,6000-8000,8000,[232477013],0,27778,0
Jeffrey Roy,M,124894944,2000-03-29,Sophomore,School of Arts and Sciences,0,0,['RA' 'JS' 'MS'],Suite,8000-11000,11000,[],0,27797,0
Gary Malone,M,423271173,2004-02-11,Junior,School of Arts and Sciences,0,0,['RA' 'CS' 'BH'],Traditional Residence Hall,4000-6000,6000,[251234751],0,27802,0
Scott Sawyer,M,136472677,2003-07-29,Senior,School of Management and Labor Relations,0,0,['MZH' 'CS' 'BH'],Suite,4000-6000,6000,"[275010301, 893033355]",0,27803,0
Robert Johnson,M,246373729,1997-09-14,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[],0,27818,0
Michael Palmer,M,380888667,2004-02-18,Sophomore,School of Communication and Information,0,0,['NCA' 'TS' 'RA'],Suite,4000-6000,6000,[],0,27821,0
Corey Brooks,M,679772124,2003-10-10,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'BH' 'CS'],Suite,4000-6000,6000,"[895321935, 275255063]",0,27824,0
Sharon Olson,F,601237594,2003-08-25,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'SA' 'BS'],Apartment,6000-8000,8000,[486786865],0,27857,0
Sarah Washington,F,317868025,2001-08-29,Sophomore,School of Engineering,0,0,['RA' 'BS' 'NCA'],Apartment,4000-6000,6000,[984052310],0,27857,0
Becky Brock,F,590654803,2002-07-05,Junior,School of Social Work,0,0,['RA' 'AH' 'BS'],Suite,8000-11000,11000,[311670632],0,27866,0
Amy Smith,F,969863535,2000-11-26,Sophomore,School of Engineering,0,0,['BS' 'JS' 'MRS'],Suite,4000-6000,6000,[270663901],0,27869,0
Hunter Flores,M,327375663,1995-02-03,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[297860739, 124319673]",0,27881,0
Yolanda Cunningham,F,749401890,2005-03-10,Junior,Mason Gross School of the Arts,0,0,['NCA' 'MS' 'SA'],Suite,4000-6000,6000,"[740338010, 347098485]",0,27882,0
John Carter,M,513968591,2003-04-04,Sophomore,School of Engineering,0,0,['MH' 'NCA' 'BS'],Apartment,8000-11000,11000,[],0,27903,0
Lindsay Nelson,F,591821210,2004-06-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'BS' 'RA'],Suite,4000-6000,6000,"[383977626, 563479663]",0,27927,0
Brandon Reynolds,M,950521433,2001-05-30,Sophomore,School of Arts and Sciences,0,0,['SA' 'BH' 'BS'],Apartment,8000-11000,11000,"[121908485, 727057871]",0,27954,0
Jeffrey Fisher,M,546318501,1999-12-12,Sophomore,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Apartment,6000-8000,8000,"[967460397, 486455952]",0,27966,0
Bradley Clayton,M,373428840,2002-05-15,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'SA' 'MH'],Suite,6000-8000,8000,[],0,27970,0
Sarah Ray,F,505568414,2003-01-18,Senior,School of Social Work,0,0,['SA' 'BS' 'JS'],Apartment,6000-8000,8000,[227827000],0,27975,0
Raymond Pruitt,M,699309875,1996-01-05,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[144661183],0,27976,0
Christina Harmon,F,574965795,2005-03-30,Sophomore,School of Arts and Sciences,0,0,['WS' 'RA' 'SA'],Apartment,4000-6000,6000,[],0,27977,0
Richard Foster,M,879033570,2001-11-27,Senior,School of Environmental and Biological Sciences,0,0,['BS' 'MH' 'JS'],Apartment,8000-11000,11000,[],0,27994,0
Katherine Sutton,F,575925908,2003-12-17,Sophomore,School of Management and Labor Relations,0,0,['WS' 'RA' 'MRS'],Suite,4000-6000,6000,[432086247],0,28013,0
Scott Sawyer,M,761791178,2002-10-26,Sophomore,School of Arts and Sciences,0,0,['SA' 'MZH' 'MH'],Suite,8000-11000,11000,"[224340296, 642481082]",0,28015,0
Robert Kim,M,578152620,1998-10-12,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[464054787],0,28018,0
Jason Krause,M,870635875,2004-10-05,Junior,School of Arts and Sciences,0,0,['BS' 'AH' 'TS'],Suite,4000-6000,6000,"[627883205, 701813850]",0,28026,0
William Carter,M,697641354,2005-02-21,Junior,School of Arts and Sciences,0,0,['MS' 'NCA' 'BH'],Suite,8000-11000,11000,"[487312828, 734170125]",0,28027,0
Diana Martinez,F,713935343,2003-02-02,Junior,School of Management and Labor Relations,0,0,['MH' 'SA' 'MZH'],Traditional Residence Hall,4000-6000,6000,"[498813909, 563763105]",0,28030,0
Christopher Cortez,M,157584737,2004-09-09,Senior,School of Arts and Sciences,0,0,['BS' 'MZH' 'WS'],Suite,8000-11000,11000,"[455216371, 157141751]",0,28048,0
Pamela Brown,F,978950373,2001-05-29,Sophomore,Mason Gross School of the Arts,0,0,['BH' 'BS' 'MZH'],Suite,6000-8000,8000,[],0,28054,0
Zachary Fry,M,118219599,1999-04-12,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[743266009],0,28055,0
Leslie Pena,M,625863651,2003-02-12,Sophomore,School of Environmental and Biological Sciences,0,0,['NCA' 'SA' 'MZH'],Apartment,6000-8000,8000,"[179627212, 889051837]",0,28060,0
Jennifer Villa,F,104433543,1998-11-11,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[877252014],0,28068,0
Michael Watkins,M,388236708,2002-03-24,Junior,School of Communication and Information,0,0,['BH' 'MRS' 'NCA'],Apartment,4000-6000,6000,"[748700190, 646606703]",0,28073,0
Jennifer Sims,F,347783137,2004-10-11,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'WS'],Suite,4000-6000,6000,"[149464705, 339153357]",0,28087,0
Frederick Clark,M,669618070,1998-05-14,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[492207595],0,28092,0
Douglas Buckley,M,963833726,2003-06-14,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MH' 'WS' 'TS'],Apartment,8000-11000,11000,"[342731577, 120860590]",0,28111,0
Kyle Foster,M,493958747,2001-02-27,Junior,Mason Gross School of the Arts,0,0,['SA' 'NCA' 'RA'],Suite,8000-11000,11000,"[909632241, 588148452]",0,28111,0
Jose Hoffman,M,658986317,1995-06-17,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[717130839, 508092188]",0,28115,0
Mr. Eric Banks MD,M,808063626,2002-03-28,Senior,School of Environmental and Biological Sciences,0,0,['BS' 'NCA' 'WS'],Apartment,4000-6000,6000,"[344260304, 679329742]",0,28140,0
Jason Lopez,M,588591980,2001-07-01,Sophomore,School of Environmental and Biological Sciences,0,0,['BH' 'MH' 'MRS'],Suite,6000-8000,8000,"[776348565, 947917589]",0,28141,0
Jill Jenkins,F,847838606,1997-11-25,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,28143,0
Brandon Grant,M,255119046,2000-11-21,Junior,School of Communication and Information,0,0,['SA' 'BH' 'JS'],Suite,6000-8000,8000,[],0,28152,0
Michael Wade,M,887120597,1999-10-01,Sophomore,School of Environmental and Biological Sciences,0,0,['NCA' 'WS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[875007007, 698475511]",0,28154,0
Alison Martinez,F,175640728,2000-01-17,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'MS' 'SA'],Suite,4000-6000,6000,"[301209986, 504594114]",0,28155,0
Elizabeth Friedman,F,253088123,1998-03-09,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[670612732],0,28189,0
Brian White,M,544491571,1996-12-02,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[583499688, 519255790]",0,28229,0
