name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Amanda Moore,F,992910248,1996-01-14,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[928869012],0,34462,0
John Kent,M,557640288,2005-05-25,Senior,Mason Gross School of the Arts,0,0,['RA' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[142226236, 124989245]",0,34473,0
Desiree Kelley,F,111572906,2005-09-11,Sophomore,School of Management and Labor Relations,0,0,['NCA' 'SA' 'MS'],Traditional Residence Hall,4000-6000,6000,"[432086247, 575925908]",0,34492,0
Heather Mcintosh,F,638433333,1999-12-16,Sophomore,School of Environmental and Biological Sciences,0,0,['BS' 'MRS' 'BH'],Suite,6000-8000,8000,"[849462291, 978048577]",0,34514,0
Erin Molina,F,967797466,2003-06-30,Junior,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Suite,8000-11000,11000,"[874161631, 599489030]",0,34564,0
Regina Roberts DVM,F,860407190,2004-12-10,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'BS' 'MRS'],Suite,8000-11000,11000,[641282097],0,34571,0
Sharon Bailey,F,979319061,2003-03-07,Sophomore,School of Communication and Information,0,0,['SA' 'BS' 'CS'],Suite,4000-6000,6000,"[602194485, 800829093]",0,34572,0
Denise Weber,F,828083315,2000-03-12,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[155800725, 661746612]",0,34581,0
Christopher Ramos,M,167592659,2003-02-15,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'SA' 'JS'],Apartment,6000-8000,8000,[572855670],0,34584,0
Anne Paul,F,266168351,1997-07-11,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[312415588, 261517324]",0,34596,0
Jennifer Gomez,F,174124028,2001-11-07,Senior,School of Arts and Sciences,0,0,['NCA' 'MS' 'CS'],Traditional Residence Hall,8000-11000,11000,[392702765],0,34608,0
Travis Miller,M,776956318,2002-04-09,Senior,Mason Gross School of the Arts,0,0,['MS' 'SA' 'NCA'],Suite,4000-6000,6000,[249593611],0,34614,0
Tracie Anderson,F,941370880,1996-04-27,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[240116548],0,34617,0
Kenneth Douglas,M,531753133,2003-03-17,Sophomore,School of Communication and Information,0,0,['BS' 'RA' 'SA'],Apartment,8000-11000,11000,[],0,34635,0
Rachel Knox,F,990379152,2000-11-23,Senior,School of Communication and Information,0,0,['BH' 'NCA' 'BS'],Traditional Residence Hall,6000-8000,8000,[156437249],0,34638,0
John Kirby,M,294353500,2004-04-02,Junior,School of Engineering,0,0,['SA' 'RA' 'MH'],Suite,6000-8000,8000,"[451078240, 248953127]",0,34639,0
Kristina Juarez,F,475903838,2004-11-22,Junior,School of Communication and Information,0,0,['MZH' 'MH' 'JS'],Traditional Residence Hall,4000-6000,6000,"[367608160, 706235238]",0,34640,0
Kristin Lowe,F,882286220,2003-01-21,Sophomore,School of Management and Labor Relations,0,0,['BS' 'MS' 'JS'],Traditional Residence Hall,4000-6000,6000,"[541498278, 764493074]",0,34646,0
Marcia Gregory,F,908962752,2000-05-28,Junior,School of Arts and Sciences,0,0,['SA' 'MRS' 'BS'],Traditional Residence Hall,8000-11000,11000,"[893235069, 365946241]",0,34647,0
Evelyn Gould,F,929239605,1995-03-27,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[919653912, 147684780]",0,34647,0
Sharon Hayes,F,711564125,2001-10-21,Sophomore,School of Arts and Sciences,0,0,['TS' 'NCA' 'MS'],Suite,8000-11000,11000,[],0,34661,0
Kevin Martin,M,826642994,2004-04-15,Sophomore,School of Engineering,0,0,['WS' 'BS' 'NCA'],Suite,4000-6000,6000,"[513819294, 964828801]",0,34664,0
Jacqueline Carpenter,F,164386870,2002-06-19,Junior,School of Arts and Sciences,0,0,['AH' 'MZH' 'BS'],Apartment,4000-6000,6000,[],0,34668,0
Tyler Martinez,M,975015557,2001-08-07,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'RA' 'MZH'],Traditional Residence Hall,4000-6000,6000,[653341980],0,34674,0
Yvonne Green,F,265621555,2002-08-25,Sophomore,School of Arts and Sciences,0,0,['SA' 'AH' 'RA'],Apartment,6000-8000,8000,[537324246],0,34678,0
Kelly Collins,F,728772735,2000-05-20,Sophomore,School of Social Work,0,0,['RA' 'BS' 'SA'],Suite,8000-11000,11000,[573429706],0,34679,0
David Mcintosh,M,609518452,2001-11-03,Junior,School of Social Work,0,0,['JS' 'MS' 'NCA'],Apartment,6000-8000,8000,[],0,34680,0
Nicholas Knox,M,594722806,2005-08-01,Sophomore,School of Arts and Sciences,0,0,['SA' 'WS' 'MS'],Suite,6000-8000,8000,"[127510038, 846005521]",0,34685,0
Lisa Thomas,F,728784551,2005-05-08,Sophomore,School of Arts and Sciences,0,0,['NCA' 'WS' 'CS'],Traditional Residence Hall,8000-11000,11000,[],0,34689,0
Rhonda Davidson,F,766655860,2000-09-02,Sophomore,School of Engineering,0,0,['NCA' 'RA' 'SA'],Suite,4000-6000,6000,[],0,34701,0
James Hudson,M,248953127,2005-03-19,Sophomore,School of Communication and Information,0,0,['NCA' 'SA' 'RA'],Suite,4000-6000,6000,[451078240],0,34702,0
Madison Farmer,F,906501830,2005-01-06,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'SA' 'RA'],Traditional Residence Hall,8000-11000,11000,"[151170494, 567740331]",0,34713,0
Joshua Jackson,M,392671280,2001-09-18,Senior,School of Arts and Sciences,0,0,['MRS' 'BS' 'BH'],Apartment,4000-6000,6000,[],0,34749,0
Alexander Gonzales,M,414202507,2002-02-14,Sophomore,School of Communication and Information,0,0,['MH' 'TS' 'SA'],Apartment,4000-6000,6000,"[588939329, 174253639]",0,34752,0
Tara Rivers,F,275806164,2003-06-13,Senior,School of Arts and Sciences,0,0,['CS' 'RA' 'BS'],Traditional Residence Hall,6000-8000,8000,"[378552890, 937093453]",0,34774,0
Mr. Juan Owens MD,M,943868669,1999-12-07,Sophomore,School of Engineering,0,0,['RA' 'BS' 'MH'],Suite,6000-8000,8000,[538090319],0,34812,0
Sean Marshall,M,178102547,2002-07-21,Sophomore,School of Arts and Sciences,0,0,['NCA' 'SA' 'TS'],Apartment,4000-6000,6000,[],0,34813,0
Joshua Duran,M,555205853,1996-04-10,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[833037544],0,34824,0
Jason Casey,M,790133368,2004-08-26,Junior,School of Arts and Sciences,0,0,['TS' 'SA' 'MS'],Suite,8000-11000,11000,[864229856],0,34841,0
Christina Harmon,F,574965795,2005-03-30,Sophomore,School of Arts and Sciences,0,0,['WS' 'RA' 'SA'],Apartment,4000-6000,6000,[],0,34848,0
Robin Underwood,F,513443633,2003-02-01,Sophomore,School of Engineering,0,0,['MS' 'RA' 'TS'],Traditional Residence Hall,4000-6000,6000,[632225415],0,34857,0
Holly Davis,F,772793410,2000-08-01,Sophomore,School of Arts and Sciences,0,0,['RA' 'BH' 'NCA'],Apartment,6000-8000,8000,"[190613283, 691413537]",0,34870,0
Gerald Stout,M,189842092,1999-10-20,Junior,School of Arts and Sciences,0,0,['BS' 'BH' 'RA'],Apartment,4000-6000,6000,"[448165413, 884586619]",0,34878,0
Bonnie Clark,F,422929684,2002-12-29,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'RA' 'CS'],Suite,8000-11000,11000,"[721164904, 765930895]",0,34880,0
Tyler Jenkins,M,283003454,2004-10-30,Senior,School of Social Work,0,0,['NCA' 'MH' 'MZH'],Apartment,6000-8000,8000,[625845893],0,34883,0
Jason Sims,M,630325137,2002-04-06,Junior,School of Arts and Sciences,0,0,['SA' 'MH' 'WS'],Suite,8000-11000,11000,"[691614664, 361500773]",0,34912,0
Thomas Taylor,M,160917224,2001-06-19,Sophomore,School of Engineering,0,0,['JS' 'WS' 'RA'],Apartment,4000-6000,6000,[],0,34915,0
Heather Roberts,F,846394794,2005-03-20,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'CS'],Apartment,8000-11000,11000,[],0,34920,0
Ethan Taylor,M,994739735,1994-03-09,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[274447100, 848880600]",0,34930,0
Jose Woodard,M,995671967,2000-08-05,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'RA' 'MS'],Traditional Residence Hall,4000-6000,6000,[],0,34957,0
Victoria Mills,F,482684645,2004-10-20,Junior,School of Social Work,0,0,['MS' 'NCA' 'SA'],Apartment,4000-6000,6000,"[510219310, 385288274]",0,34959,0
Emily Robinson,F,436763343,2005-04-03,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'NCA' 'MH'],Suite,8000-11000,11000,[],0,34963,0
Richard Walsh,M,125769863,2002-05-29,Junior,School of Arts and Sciences,0,0,['RA' 'TS' 'BS'],Suite,4000-6000,6000,[],0,34971,0
Douglas Goodwin,M,480973308,2000-07-29,Sophomore,School of Arts and Sciences,0,0,['RA' 'AH' 'BS'],Traditional Residence Hall,8000-11000,11000,"[138193017, 374592469]",0,34991,0
Patrick Jones,M,396629163,2003-06-07,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'NCA' 'RA'],Suite,6000-8000,8000,[306619473],0,34996,0
Richard Carson,M,762156137,2003-11-26,Junior,School of Arts and Sciences,0,0,['BS' 'TS' 'MH'],Apartment,4000-6000,6000,[334968702],0,35021,0
Amber Murillo,F,340251335,2001-04-25,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'MS' 'RA'],Suite,8000-11000,11000,"[660757593, 597329516]",0,35026,0
Joann Cox,F,337547300,2000-12-20,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'AH' 'BH'],Apartment,8000-11000,11000,"[113051724, 764310319]",0,35027,0
Tammy Turner,F,940123451,2004-08-23,Junior,School of Arts and Sciences,0,0,['NCA' 'MS' 'AH'],Suite,8000-11000,11000,[552863289],0,35029,0
Samantha Thomas,F,842462387,2003-05-19,Sophomore,School of Management and Labor Relations,0,0,['CS' 'MH' 'NCA'],Apartment,8000-11000,11000,"[374871073, 325377107]",0,35035,0
Alan French,M,338093842,2000-12-26,Sophomore,School of Environmental and Biological Sciences,0,0,['MS' 'JS' 'BS'],Suite,4000-6000,6000,[610940705],0,35038,0
Shannon Benitez,F,843163562,2005-04-02,Sophomore,School of Communication and Information,0,0,['CS' 'MH' 'WS'],Suite,4000-6000,6000,[],0,35039,0
Alejandra Jenkins,F,289237582,2005-08-02,Junior,School of Engineering,0,0,['BH' 'MZH' 'SA'],Apartment,8000-11000,11000,[883661145],0,35040,0
Haley Weiss,F,202156014,1999-04-22,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,35052,0
Benjamin Villa,M,666175270,2002-12-11,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'MRS' 'SA'],Apartment,4000-6000,6000,"[928536541, 267488095]",0,35057,0
Larry Abbott,M,552865771,1997-03-28,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[689895684, 409848493]",0,35057,0
Rebecca Porter,F,711345442,1994-08-25,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[],0,35079,0
Justin Gilmore,M,103658351,2004-12-19,Junior,School of Arts and Sciences,0,0,['SA' 'MRS' 'MH'],Suite,4000-6000,6000,[],0,35109,0
Alicia Wright,F,782057728,2002-05-21,Senior,School of Arts and Sciences,0,0,['SA' 'MRS' 'RA'],Apartment,8000-11000,11000,[],0,35111,0
Michael Stone,M,202172786,2000-09-16,Sophomore,School of Arts and Sciences,0,0,['MZH' 'BS' 'BH'],Apartment,6000-8000,8000,"[706418535, 914308853]",0,35115,0
David Glass,M,548010516,2003-01-20,Junior,School of Management and Labor Relations,0,0,['SA' 'BS' 'MS'],Apartment,4000-6000,6000,"[814517369, 642740537]",0,35124,0
Natalie Moran,F,841753123,2000-07-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'NCA' 'BS'],Apartment,8000-11000,11000,"[548581237, 422949854]",0,35133,0
Cheryl Cochran,F,172397068,2005-07-21,Senior,School of Management and Labor Relations,0,0,['NCA' 'MS' 'SA'],Suite,4000-6000,6000,"[244977222, 107252633]",0,35140,0
Lance Morris,M,769405791,2001-10-26,Junior,School of Arts and Sciences,0,0,['MRS' 'SA' 'BS'],Suite,8000-11000,11000,[121964165],0,35146,0
Dana Logan,F,436749793,2001-07-04,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'NCA' 'SA'],Traditional Residence Hall,4000-6000,6000,"[506156893, 969250344]",0,35173,0
Michael Collins MD,M,676360402,2005-07-01,Sophomore,School of Social Work,0,0,['MS' 'BS' 'NCA'],Suite,6000-8000,8000,"[686048453, 365478160]",0,35174,0
Michael Massey,M,255152728,1996-05-27,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[316048779, 333575739]",0,35174,0
Kristy Reeves,F,852143126,2004-05-29,Sophomore,School of Communication and Information,0,0,['BH' 'WS' 'MZH'],Apartment,4000-6000,6000,[],0,35186,0
James Simon,M,972970277,2004-12-14,Junior,School of Engineering,0,0,['MS' 'RA' 'BS'],Apartment,4000-6000,6000,[423560988],0,35198,0
Brandon Shields,M,856238872,2000-06-09,Junior,School of Social Work,0,0,['MS' 'MRS' 'NCA'],Suite,4000-6000,6000,"[842639512, 865054735]",0,35230,0
Jesse Evans,M,494248945,2005-09-08,Sophomore,School of Arts and Sciences,0,0,['SA' 'BS' 'BH'],Traditional Residence Hall,8000-11000,11000,[799167934],0,35232,0
Danielle Cohen,F,248959676,2002-05-29,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'SA' 'BS'],Apartment,4000-6000,6000,[153288515],0,35241,0
Nathaniel Davis,M,957013476,1996-12-12,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[916857544],0,35244,0
Michelle Harrington,F,949510400,1997-08-11,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[140530170, 892744516]",0,35248,0
Jeffrey Salazar,M,949246403,2004-05-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'JS' 'SA'],Suite,8000-11000,11000,"[304895572, 567020307]",0,35252,0
Travis Villarreal,M,894383793,2003-12-04,Senior,School of Arts and Sciences,0,0,['BS' 'BH' 'NCA'],Suite,4000-6000,6000,[777680812],0,35257,0
Julie Lamb,F,826547874,2001-09-20,Junior,School of Management and Labor Relations,0,0,['MRS' 'MS' 'NCA'],Traditional Residence Hall,6000-8000,8000,[935860461],0,35258,0
Daniel Johnson,M,269452228,2004-07-22,Sophomore,School of Arts and Sciences,0,0,['SA' 'AH' 'BS'],Apartment,8000-11000,11000,"[688614580, 326599259]",0,35290,0
Michelle Butler,F,958048186,2004-11-30,Sophomore,School of Arts and Sciences,0,0,['BH' 'CS' 'AH'],Suite,4000-6000,6000,"[143488761, 376734254]",0,35293,0
Karen Chandler,F,479986733,2001-12-04,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'WS' 'AH'],Apartment,6000-8000,8000,[313983001],0,35296,0
Alicia Hodges,F,888245888,2003-01-17,Junior,School of Management and Labor Relations,0,0,['MZH' 'AH' 'NCA'],Suite,8000-11000,11000,"[229491120, 934854392]",0,35298,0
Doris Robinson,F,279964416,2003-05-16,Sophomore,School of Communication and Information,0,0,['NCA' 'MS' 'SA'],Suite,4000-6000,6000,[391435664],0,35305,0
Julie Garrett,F,386568176,2000-03-09,Senior,School of Arts and Sciences,0,0,['TS' 'NCA' 'MH'],Apartment,6000-8000,8000,[],0,35323,0
Victoria Miller,F,528611724,2000-03-06,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'MS'],Traditional Residence Hall,4000-6000,6000,[],0,35351,0
Ellen Cooper,F,842682990,2001-11-26,Sophomore,School of Management and Labor Relations,0,0,['BH' 'MZH' 'NCA'],Apartment,4000-6000,6000,[],0,35353,0
Michael Lane,M,398122815,1999-11-19,Junior,Mason Gross School of the Arts,0,0,['WS' 'TS' 'BS'],Apartment,4000-6000,6000,[],0,35353,0
Kelly Bishop,F,251681556,2001-11-05,Sophomore,School of Communication and Information,0,0,['BS' 'TS' 'SA'],Apartment,8000-11000,11000,"[583789028, 833913415]",0,35357,0
Kimberly Washington,F,371023129,1999-11-09,Senior,School of Arts and Sciences,0,0,['WS' 'CS' 'NCA'],Traditional Residence Hall,4000-6000,6000,[],0,35358,0
Jamie Price,F,800801906,2005-01-20,Sophomore,School of Communication and Information,0,0,['JS' 'NCA' 'BS'],Suite,4000-6000,6000,[467545307],0,35359,0
Joseph Barrett,M,927781476,2005-04-08,Sophomore,School of Environmental and Biological Sciences,0,0,['MZH' 'MS' 'BS'],Suite,4000-6000,6000,[],0,35361,0
Whitney Mitchell,F,945774514,2000-10-30,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'MZH'],Traditional Residence Hall,6000-8000,8000,"[716376471, 648998478]",0,35385,0
Ryan Robinson,M,113594706,2001-01-27,Junior,School of Arts and Sciences,0,0,['TS' 'SA' 'AH'],Apartment,4000-6000,6000,[],0,35423,0
John Petersen,M,478456185,2003-02-18,Senior,School of Engineering,0,0,['BS' 'TS' 'SA'],Apartment,8000-11000,11000,"[152184473, 596948794]",0,35432,0
Brenda Mcintyre,F,303285526,2001-01-31,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MS' 'SA'],Suite,6000-8000,8000,[309311773],0,35436,0
Charlotte Davis,F,898820850,2005-04-29,Junior,Mason Gross School of the Arts,0,0,['JS' 'MH' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[284678252, 689597362]",0,35463,0
Keith Holmes,M,250093909,2004-07-09,Junior,School of Engineering,0,0,['SA' 'MS' 'AH'],Apartment,4000-6000,6000,"[106172434, 166653283]",0,35469,0
Chad Wood,M,521419859,1996-03-26,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[842840287],0,35483,0
Ryan Young,M,171809476,1997-08-06,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[394127515, 167719251]",0,35486,0
Mr. James Livingston,M,943955493,2001-04-10,Junior,School of Environmental and Biological Sciences,0,0,['JS' 'NCA' 'BS'],Suite,4000-6000,6000,[],0,35489,0
David Robertson,M,326115478,2000-09-26,Junior,School of Arts and Sciences,0,0,['WS' 'BS' 'BH'],Suite,8000-11000,11000,"[661082823, 148280986]",0,35494,0
Allison Valencia,F,193158145,2002-02-04,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'BS' 'RA'],Suite,8000-11000,11000,"[916091970, 479634458]",0,35508,0
Amanda Walker,F,153840654,1999-12-10,Sophomore,School of Arts and Sciences,0,0,['SA' 'BH' 'MH'],Suite,4000-6000,6000,[],0,35509,0
Bob Escobar,M,449695811,2001-03-21,Sophomore,School of Arts and Sciences,0,0,['BS' 'NCA' 'SA'],Traditional Residence Hall,4000-6000,6000,"[762753124, 287583977]",0,35531,0
Matthew Brown,M,988682720,2000-05-11,Junior,School of Arts and Sciences,0,0,['NCA' 'MRS' 'BS'],Suite,6000-8000,8000,[290721532],0,35534,0
Emily Phillips,F,133106209,2004-10-13,Sophomore,School of Communication and Information,0,0,['WS' 'NCA' 'BS'],Suite,4000-6000,6000,[],0,35538,0
Jerry Oneal,M,191408281,2001-06-24,Senior,School of Social Work,0,0,['SA' 'RA' 'MH'],Traditional Residence Hall,6000-8000,8000,[],0,35543,0
Victoria Patterson,F,699145515,2001-03-14,Sophomore,School of Arts and Sciences,0,0,['BS' 'MH' 'SA'],Apartment,4000-6000,6000,"[184567676, 532245127]",0,35549,0
Robert Johnston,M,874872546,2002-11-18,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'RA' 'BS'],Suite,4000-6000,6000,[389049588],0,35551,0
Eileen Hicks,F,959527318,2004-01-23,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'RA'],Apartment,4000-6000,6000,"[332096928, 207255942]",0,35564,0
Samantha King,F,390765270,2004-12-30,Junior,School of Management and Labor Relations,0,0,['NCA' 'RA' 'BS'],Suite,6000-8000,8000,"[515989107, 286098812]",0,35571,0
Haley Hernandez,F,471889513,2002-10-15,Sophomore,School of Management and Labor Relations,0,0,['MRS' 'RA' 'MS'],Suite,4000-6000,6000,"[943774635, 157077344]",0,35581,0
Bethany Reyes,F,889467191,2001-05-02,Sophomore,School of Social Work,0,0,['SA' 'MZH' 'BS'],Suite,6000-8000,8000,[],0,35581,0
Brian Rojas,M,512093046,2005-03-20,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'CS'],Suite,4000-6000,6000,[],0,35594,0
Samantha Cain,F,812185484,2003-01-18,Junior,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Apartment,4000-6000,6000,[234212223],0,35604,0
Molly Phillips,F,683690701,2004-09-22,Junior,School of Arts and Sciences,0,0,['BS' 'AH' 'NCA'],Apartment,8000-11000,11000,"[676312371, 720706437]",0,35615,0
Cynthia Richard,F,605667703,2004-02-08,Sophomore,School of Arts and Sciences,0,0,['SA' 'NCA' 'BS'],Suite,6000-8000,8000,"[931707461, 400458227]",0,35651,0
Kristen Liu,F,909016313,2004-11-30,Junior,School of Arts and Sciences,0,0,['BS' 'TS' 'SA'],Traditional Residence Hall,4000-6000,6000,[700143357],0,35686,0
Bryce Alvarado,M,581392964,1999-08-08,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[436557295, 129185143]",0,35686,0
Michael Harrison,M,567239145,2005-01-17,Sophomore,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Suite,4000-6000,6000,"[390004413, 668799984]",0,35688,0
Justin Barrera,M,829596265,2001-10-14,Sophomore,School of Arts and Sciences,0,0,['BS' 'BH' 'MZH'],Traditional Residence Hall,4000-6000,6000,[],0,35693,0
Sarah Jackson,F,612388337,2004-10-17,Sophomore,School of Engineering,0,0,['MS' 'BS' 'RA'],Apartment,4000-6000,6000,[],0,35708,0
Melvin Evans,M,481591617,2000-07-15,Sophomore,School of Engineering,0,0,['SA' 'JS' 'MH'],Apartment,4000-6000,6000,"[944222998, 472818612]",0,35709,0
Jason Barber,M,661146597,1999-10-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['CS' 'MRS' 'MS'],Suite,4000-6000,6000,[],0,35714,0
