name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Karen Brown,F,532245127,2001-01-08,Sophomore,School of Arts and Sciences,0,0,['MH' 'BS' 'MZH'],Suite,4000-6000,6000,[699145515],0,15828,0
Michael Wood,M,606772679,1999-11-05,Senior,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Suite,4000-6000,6000,[],0,15831,0
Nicholas Woodard,M,380846264,2000-08-03,Junior,School of Engineering,0,0,['MH' 'NCA' 'AH'],Apartment,8000-11000,11000,[],0,15832,0
Paula Lloyd,F,112536341,1998-07-09,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[697482415, 787262345]",0,15834,0
Michael Tate,M,706647841,2000-04-09,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MZH' 'BS' 'WS'],Suite,8000-11000,11000,[],0,15841,0
Jessica Bailey,F,366536272,2004-04-20,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['JS' 'BS' 'WS'],Traditional Residence Hall,6000-8000,8000,[771865686],0,15842,0
Adriana Moore,F,905841383,2002-12-08,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'CS' 'SA'],Traditional Residence Hall,4000-6000,6000,[],0,15855,0
Stephanie Price,F,403340866,2005-02-23,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'WS'],Suite,8000-11000,11000,[104734313],0,15859,0
Richard Holland,M,621046736,2001-04-19,Sophomore,School of Arts and Sciences,0,0,['BH' 'NCA' 'SA'],Suite,4000-6000,6000,"[618055524, 450915888]",0,15881,0
Antonio Schmidt,M,959999164,2000-07-15,Junior,School of Social Work,0,0,['MS' 'BS' 'CS'],Suite,4000-6000,6000,[587129210],0,15889,0
Jasmine Smith DVM,F,887690042,2002-08-11,Sophomore,School of Arts and Sciences,0,0,['BS' 'MS' 'MH'],Suite,4000-6000,6000,[756683296],0,15895,0
Jennifer Nguyen,F,378671036,1997-10-31,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[398860749, 338601178]",0,15902,0
Keith Baxter,M,735616561,2003-04-10,Sophomore,School of Arts and Sciences,0,0,['BS' 'MRS' 'NCA'],Suite,4000-6000,6000,"[750062094, 365877091]",0,15919,0
Gina Campbell,F,781175831,2001-06-07,Senior,School of Environmental and Biological Sciences,0,0,['TS' 'BS' 'WS'],Suite,8000-11000,11000,[],0,15920,0
Eddie Williams,M,189097103,2004-06-20,Junior,School of Arts and Sciences,0,0,['CS' 'NCA' 'BS'],Apartment,6000-8000,8000,[231591698],0,15932,0
Kayla Jordan,F,196756581,2004-11-17,Junior,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'RA'],Apartment,8000-11000,11000,[],0,15933,0
Terri Miller,F,220020550,2001-10-17,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'BS' 'MS'],Traditional Residence Hall,6000-8000,8000,"[428579563, 450445651]",0,15943,0
Mrs. Elizabeth Chen DDS,F,580085496,2002-10-26,Senior,School of Engineering,0,0,['SA' 'BS' 'NCA'],Suite,4000-6000,6000,"[971423397, 519377094]",0,15944,0
Erica Brown,F,192646689,2004-05-05,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BH' 'MH' 'BS'],Traditional Residence Hall,8000-11000,11000,[608338260],0,15952,0
Richard Wright,M,842031643,1999-10-16,Sophomore,School of Management and Labor Relations,0,0,['BS' 'MRS' 'SA'],Suite,8000-11000,11000,"[497761398, 644078125]",0,15961,0
Robert Torres,M,490730566,1999-12-28,Sophomore,School of Engineering,0,0,['JS' 'MS' 'NCA'],Suite,8000-11000,11000,"[759396845, 778435222]",0,15966,0
James Hawkins,M,447317747,2003-09-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'BS' 'JS'],Traditional Residence Hall,8000-11000,11000,"[293173493, 196780442]",0,15971,0
Kenneth Mayer,M,383284468,2002-06-02,Junior,School of Communication and Information,0,0,['WS' 'SA' 'AH'],Apartment,4000-6000,6000,[287902076],0,15986,0
Christine Whitney,F,916548220,2002-12-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['JS' 'BH' 'WS'],Suite,4000-6000,6000,[],0,15993,0
Christopher Smith,M,520567108,2002-11-23,Sophomore,School of Communication and Information,0,0,['WS' 'MS' 'BS'],Suite,6000-8000,8000,[],0,15996,0
Shari Vasquez,F,340776962,1999-11-18,Sophomore,School of Engineering,0,0,['RA' 'TS' 'BH'],Suite,8000-11000,11000,[973446732],0,16035,0
Catherine Morgan,F,660990084,2000-09-04,Junior,School of Arts and Sciences,0,0,['JS' 'BS' 'SA'],Apartment,8000-11000,11000,"[979343873, 529452201]",0,16045,0
Brady Riley,M,992227774,2002-03-04,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'WS' 'RA'],Suite,4000-6000,6000,[],0,16046,0
Laura Powell,F,444842290,2004-02-04,Senior,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[920450162, 452582075]",0,16048,0
Sonya Hunt,F,798594833,2000-05-16,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['WS' 'BS' 'SA'],Traditional Residence Hall,8000-11000,11000,"[117109013, 773451074]",0,16052,0
Brandon Clark,M,108998188,2005-09-05,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'BS' 'MZH'],Apartment,4000-6000,6000,"[238817762, 513807167]",0,16063,0
Matthew Hunter,M,989516453,1994-11-22,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[562751055, 406745437]",0,16071,0
Marcia Cole,F,910651737,2001-10-03,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MS' 'SA'],Apartment,4000-6000,6000,[],0,16078,0
James Chang,M,746508497,2002-05-02,Junior,School of Social Work,0,0,['SA' 'BS' 'CS'],Apartment,4000-6000,6000,[587966981],0,16083,0
Amber Miller,F,943699071,2004-10-18,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'CS' 'RA'],Traditional Residence Hall,8000-11000,11000,[879292992],0,16087,0
Ariana Copeland,F,617705601,2000-05-12,Sophomore,School of Arts and Sciences,0,0,['SA' 'NCA' 'JS'],Suite,4000-6000,6000,"[340939482, 838381503]",0,16089,0
Joseph Taylor,M,380083918,2000-08-07,Junior,School of Arts and Sciences,0,0,['SA' 'BS' 'JS'],Suite,4000-6000,6000,"[559975532, 549444397]",0,16092,0
Jaime Vega,F,244563888,1995-12-17,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[398234427],0,16101,0
Sharon Chang,F,332853264,2004-03-13,Sophomore,School of Arts and Sciences,0,0,['BS' 'JS' 'WS'],Suite,4000-6000,6000,"[343819741, 483552335]",0,16104,0
Audrey Silva,F,937300266,2003-07-03,Sophomore,School of Arts and Sciences,0,0,['WS' 'MH' 'BH'],Suite,6000-8000,8000,"[191385757, 921787152]",0,16138,0
Rachel Mcdonald,F,674054609,2002-08-17,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'AH' 'MRS'],Apartment,6000-8000,8000,"[106962577, 447180783]",0,16143,0
Tracy Davis,F,793453816,2004-08-01,Sophomore,School of Management and Labor Relations,0,0,['NCA' 'BS' 'SA'],Suite,6000-8000,8000,"[277818392, 141788221]",0,16160,0
Kathleen Sutton,F,967281961,2002-07-20,Sophomore,School of Arts and Sciences,0,0,['MS' 'TS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[626212010, 149979528]",0,16171,0
Steven Mccormick,M,481450735,2001-08-20,Sophomore,School of Social Work,0,0,['RA' 'MS' 'TS'],Apartment,4000-6000,6000,[],0,16182,0
Megan Gardner,F,567792308,1999-11-13,Sophomore,School of Communication and Information,0,0,['BS' 'JS' 'NCA'],Suite,8000-11000,11000,[313131915],0,16183,0
Katelyn Meyer,F,735583195,2004-06-18,Junior,School of Arts and Sciences,0,0,['CS' 'BS' 'MRS'],Apartment,4000-6000,6000,"[156950237, 662810664]",0,16187,0
Jordan Martinez,F,891738773,2000-04-06,Sophomore,School of Engineering,0,0,['MS' 'CS' 'TS'],Apartment,8000-11000,11000,[875820323],0,16197,0
Beverly Hernandez,F,436694700,2004-09-16,Junior,School of Environmental and Biological Sciences,0,0,['SA' 'NCA' 'MH'],Suite,8000-11000,11000,[855887542],0,16200,0
Zachary Jones,M,388353647,1997-04-25,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,12000,"[834210283, 612929523]",0,16204,0
Jonathan Vargas,M,584280486,2002-12-16,Sophomore,School of Arts and Sciences,0,0,['SA' 'RA' 'BH'],Suite,4000-6000,6000,"[509237764, 490790600]",0,16209,0
John Diaz,M,333600241,2001-10-09,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'TS' 'MRS'],Suite,4000-6000,6000,[681972680],0,16211,0
Paul Day,M,456187569,1997-06-30,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[],0,16220,0
Daniel Lucero,M,386748735,1999-06-28,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[751433592],0,16232,0
Joshua Hanson,M,515648368,2000-04-14,Junior,School of Engineering,0,0,['MRS' 'MS' 'MZH'],Suite,4000-6000,6000,"[897987695, 133574840]",0,16240,0
Katie Kennedy,F,323203947,2004-06-24,Senior,School of Communication and Information,0,0,['BS' 'BH' 'TS'],Traditional Residence Hall,4000-6000,6000,[],0,16248,0
Anthony King,M,194258699,2005-01-27,Sophomore,School of Communication and Information,0,0,['WS' 'NCA' 'JS'],Apartment,6000-8000,8000,[],0,16258,0
Robert Cook,M,159908936,2000-03-18,Senior,School of Arts and Sciences,0,0,['MRS' 'SA' 'NCA'],Suite,8000-11000,11000,"[325563158, 632299810]",0,16259,0
Daniel Williams,M,841841635,2003-03-07,Junior,School of Arts and Sciences,0,0,['MH' 'RA' 'TS'],Apartment,8000-11000,11000,"[173819064, 583295035]",0,16261,0
Erica Howard,F,191057572,2001-07-05,Senior,School of Arts and Sciences,0,0,['BH' 'RA' 'MS'],Apartment,6000-8000,8000,"[565333594, 452855749]",0,16279,0
Melissa Bauer,F,404301721,2000-04-30,Sophomore,School of Engineering,0,0,['MRS' 'CS' 'RA'],Suite,4000-6000,6000,[474736183],0,16283,0
Clinton Thomas Jr.,M,528939390,2004-10-27,Sophomore,School of Engineering,0,0,['AH' 'NCA' 'SA'],Suite,6000-8000,8000,"[505892976, 767166122]",0,16295,0
Nathan Rodriguez,M,421434810,2004-03-25,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'MRS' 'JS'],Traditional Residence Hall,8000-11000,11000,"[820396150, 806606126]",0,16297,0
Sara Wright,F,692854395,2000-12-29,Junior,School of Arts and Sciences,0,0,['BS' 'MH' 'CS'],Suite,6000-8000,8000,"[950582568, 786118119]",0,16299,0
Brenda Salas,F,655816650,2005-08-19,Senior,School of Arts and Sciences,0,0,['NCA' 'WS' 'TS'],Suite,8000-11000,11000,[],0,16302,0
Stephanie Scott,F,716278382,2004-10-19,Sophomore,School of Arts and Sciences,0,0,['NCA' 'SA' 'CS'],Traditional Residence Hall,8000-11000,11000,[509426705],0,16304,0
Brandon Grant,M,255119046,2000-11-21,Junior,School of Communication and Information,0,0,['SA' 'BH' 'JS'],Suite,6000-8000,8000,[],0,16314,0
Jimmy Tran,M,964890852,2003-06-29,Junior,School of Environmental and Biological Sciences,0,0,['MH' 'CS' 'NCA'],Apartment,4000-6000,6000,[953891067],0,16318,0
Haley Lewis,F,737445323,1999-12-19,Sophomore,School of Arts and Sciences,0,0,['AH' 'MRS' 'WS'],Apartment,6000-8000,8000,[939753175],0,16330,0
Denise Chan,F,865054735,2003-06-16,Senior,School of Arts and Sciences,0,0,['BS' 'MZH' 'NCA'],Traditional Residence Hall,4000-6000,6000,[842639512],0,16347,0
John Estrada,M,999671873,2000-02-19,Senior,School of Communication and Information,0,0,['RA' 'WS' 'CS'],Suite,6000-8000,8000,"[440813927, 414843177]",0,16351,0
Tommy Mcmahon,M,800758341,2001-05-23,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'NCA' 'SA'],Traditional Residence Hall,6000-8000,8000,"[477793015, 568954827]",0,16369,0
Doris Haynes,F,593009813,2002-03-18,Junior,Mason Gross School of the Arts,0,0,['RA' 'MH' 'NCA'],Suite,6000-8000,8000,[233162851],0,16376,0
Jeffrey Padilla,M,709613671,2000-05-29,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[712221720],0,16393,0
Alisha Howard,F,458643691,1997-08-26,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[356574565, 418644063]",0,16404,0
David Blackwell,M,654729048,2001-05-15,Sophomore,School of Management and Labor Relations,0,0,['BS' 'SA' 'NCA'],Apartment,8000-11000,11000,"[435445038, 769249247]",0,16408,0
Christopher Boyd,M,805850262,2004-08-20,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['JS' 'MH' 'BS'],Apartment,4000-6000,6000,"[666745066, 911171944]",0,16411,0
Sherry Smith,F,103356812,2001-07-07,Junior,School of Environmental and Biological Sciences,0,0,['MS' 'RA' 'CS'],Suite,4000-6000,6000,"[278670280, 732085701]",0,16415,0
Terri Brown,F,407975472,1999-06-21,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,16445,0
Kathy Holmes,F,701867248,2000-02-18,Junior,School of Communication and Information,0,0,['TS' 'BH' 'MRS'],Suite,4000-6000,6000,[],0,16463,0
Donald Martinez,M,703649998,2001-05-17,Junior,School of Arts and Sciences,0,0,['WS' 'MH' 'MS'],Traditional Residence Hall,8000-11000,11000,[827920024],0,16467,0
Kimberly Ballard,F,424924663,2005-07-08,Junior,School of Arts and Sciences,0,0,['SA' 'JS' 'NCA'],Suite,8000-11000,11000,"[432783598, 223750258]",0,16468,0
Mr. Frederick Scott,M,996825592,2002-10-14,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'SA' 'MH'],Suite,6000-8000,8000,[700152889],0,16470,0
Jordan Peterson,F,705264729,2005-01-03,Sophomore,School of Arts and Sciences,0,0,['SA' 'TS' 'BS'],Suite,4000-6000,6000,"[989772964, 923569698]",0,16471,0
Mark Frazier,M,312415588,1995-10-31,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[266168351, 261517324]",0,16476,0
Mary Hickman,F,345139317,2001-01-01,Sophomore,School of Arts and Sciences,0,0,['BS' 'NCA' 'RA'],Suite,4000-6000,6000,[322386132],0,16481,0
Robert Green,M,388259195,2005-06-06,Senior,School of Environmental and Biological Sciences,0,0,['MS' 'NCA' 'RA'],Traditional Residence Hall,6000-8000,8000,"[711334022, 309814305]",0,16481,0
Nathan Ramirez,M,698037712,2000-04-06,Sophomore,School of Engineering,0,0,['JS' 'MRS' 'TS'],Apartment,4000-6000,6000,"[355893811, 267482757]",0,16486,0
Paul Reyes,M,683538897,2000-03-20,Junior,Mason Gross School of the Arts,0,0,['WS' 'BS' 'MRS'],Apartment,6000-8000,8000,[],0,16495,0
John Cruz,M,693675027,2000-10-04,Sophomore,School of Arts and Sciences,0,0,['MH' 'BS' 'MS'],Apartment,4000-6000,6000,"[466437500, 666128311]",0,16498,0
Ronald Madden,M,290312247,2002-11-03,Senior,Mason Gross School of the Arts,0,0,['TS' 'NCA' 'JS'],Suite,8000-11000,11000,"[853251238, 404268948]",0,16513,0
Michael Cortez,M,436217838,2003-09-05,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'MS'],Suite,4000-6000,6000,[243092258],0,16519,0
Roger Evans,M,485533781,2003-09-30,Sophomore,School of Arts and Sciences,0,0,['CS' 'SA' 'MH'],Apartment,4000-6000,6000,"[121650595, 774945862]",0,16521,0
Jill Jenkins,F,847838606,1997-11-25,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[],0,16543,0
Kimberly Greene,F,776080186,2003-02-08,Sophomore,School of Arts and Sciences,0,0,['SA' 'BH' 'BS'],Traditional Residence Hall,4000-6000,6000,"[791077928, 265597473]",0,16553,0
Melissa Callahan,F,224483783,2001-11-24,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'WS' 'RA'],Apartment,4000-6000,6000,"[349612260, 742617269]",0,16559,0
Rhonda Morales,F,932292769,2003-03-29,Sophomore,School of Engineering,0,0,['BH' 'SA' 'CS'],Apartment,4000-6000,6000,"[718323662, 929914588]",0,16567,0
Melanie Lopez,F,426121196,1998-03-22,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[404895175, 210364635]",0,16587,0
Brian Smith,M,825515014,2005-06-01,Junior,School of Communication and Information,0,0,['WS' 'BS' 'JS'],Suite,4000-6000,6000,[],0,16588,0
Janet Macdonald,F,105237228,2001-12-08,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,11000,"[205698624, 296333583]",0,16592,0
Olivia Hill,F,246792477,2004-07-06,Sophomore,School of Management and Labor Relations,0,0,['SA' 'BS' 'WS'],Apartment,8000-11000,11000,"[807065342, 223806237]",0,16596,0
Ebony Wells,F,122180101,2003-06-10,Sophomore,School of Arts and Sciences,0,0,['BS' 'MRS' 'NCA'],Suite,8000-11000,11000,"[527994916, 162505106]",0,16599,0
Anne Lane,F,360733021,2005-09-05,Senior,School of Arts and Sciences,0,0,['RA' 'AH' 'MH'],Suite,4000-6000,6000,[758957215],0,16631,0
Melissa Shaw,F,138978407,2002-12-16,Sophomore,School of Arts and Sciences,0,0,['BS' 'MS' 'JS'],Traditional Residence Hall,4000-6000,6000,[704124982],0,16647,0
Bradley Velez,M,814223149,1998-02-01,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[892860420],0,16651,0
Jessica Cox,F,747315675,2001-05-23,Sophomore,School of Social Work,0,0,['CS' 'TS' 'MS'],Suite,4000-6000,6000,"[703665399, 431990204]",0,16658,0
Scott Buck,M,116992218,2000-08-31,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MZH' 'SA'],Apartment,4000-6000,6000,"[592170759, 896288948]",0,16667,0
Angela Morton,F,962777287,1999-07-24,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[989483931],0,16721,0
Michael Ingram,M,572862768,2004-04-15,Sophomore,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Apartment,6000-8000,8000,"[230376624, 687404592]",0,16722,0
Michelle Mclean,F,659159565,2002-02-18,Junior,School of Arts and Sciences,0,0,['NCA' 'MZH' 'RA'],Apartment,6000-8000,8000,"[661141420, 628476162]",0,16736,0
Dakota Hall,M,369435329,2000-07-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'WS' 'CS'],Suite,6000-8000,8000,[],0,16736,0
Edward Sharp,M,118615345,2003-09-10,Junior,School of Engineering,0,0,['JS' 'TS' 'RA'],Suite,8000-11000,11000,[],0,16748,0
Stephen Wilkins,M,379214341,2002-08-20,Sophomore,School of Engineering,0,0,['NCA' 'BS' 'SA'],Suite,6000-8000,8000,[],0,16760,0
Kim Brown,F,378552890,2001-08-15,Junior,School of Arts and Sciences,0,0,['BS' 'CS' 'BH'],Suite,8000-11000,11000,"[275806164, 937093453]",0,16762,0
Kim Herrera,F,688160760,2000-06-19,Junior,School of Environmental and Biological Sciences,0,0,['WS' 'MRS' 'SA'],Suite,6000-8000,8000,[796820000],0,16764,0
Keith Mora,M,796482662,1997-03-18,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[262618975, 613412016]",0,16779,0
Andrew Forbes,M,831738545,2003-02-27,Junior,School of Management and Labor Relations,0,0,['JS' 'CS' 'RA'],Suite,8000-11000,11000,[],0,16788,0
Brandon Johnson,M,409544303,2003-02-13,Junior,School of Arts and Sciences,0,0,['RA' 'MZH' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[729330471, 530949470]",0,16793,0
Robert Lopez,M,485316115,2004-02-09,Sophomore,School of Arts and Sciences,0,0,['SA' 'RA' 'NCA'],Apartment,4000-6000,6000,"[593973328, 346953530]",0,16800,0
Allen Jones,M,615215821,2004-08-24,Senior,School of Arts and Sciences,0,0,['BS' 'MH' 'MS'],Suite,4000-6000,6000,[801157198],0,16811,0
Melissa Pineda,F,301080084,2000-01-14,Sophomore,Mason Gross School of the Arts,0,0,['AH' 'MH' 'MS'],Apartment,4000-6000,6000,[],0,16823,0
Carolyn Salinas,F,994804528,2004-10-02,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MRS' 'RA' 'BS'],Suite,8000-11000,11000,[],0,16826,0
Eric Gillespie,M,968146818,2004-03-03,Senior,School of Arts and Sciences,0,0,['BS' 'SA' 'TS'],Apartment,8000-11000,11000,"[133039845, 944852316]",0,16838,0
Alexandra Carter,F,565783424,2002-01-17,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MH' 'RA'],Suite,4000-6000,6000,[733028908],0,16861,0
Justin Hayes,M,742060646,2000-10-28,Sophomore,School of Arts and Sciences,0,0,['NCA' 'WS' 'RA'],Suite,6000-8000,8000,[],0,16862,0
William Mccall,M,920450162,2005-05-12,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['JS' 'SA' 'RA'],Suite,4000-6000,6000,"[444842290, 452582075]",0,16872,0
Anthony Castillo,M,793655172,2001-08-20,Sophomore,School of Arts and Sciences,0,0,['MZH' 'BS' 'MRS'],Apartment,6000-8000,8000,"[590747622, 574710271]",0,16873,0
Heidi Campbell MD,F,774068082,2002-11-23,Junior,School of Arts and Sciences,0,0,['NCA' 'MRS' 'MS'],Apartment,8000-11000,11000,[831238785],0,16876,0
David Dickson,M,824990614,2000-08-31,Sophomore,School of Arts and Sciences,0,0,['NCA' 'SA' 'MRS'],Apartment,8000-11000,11000,[],0,16888,0
Paula Benson,F,444600029,2001-06-25,Sophomore,School of Environmental and Biological Sciences,0,0,['RA' 'BS' 'JS'],Traditional Residence Hall,4000-6000,6000,"[506551018, 152154593]",0,16895,0
Beth Porter,F,668786987,2003-12-09,Junior,School of Arts and Sciences,0,0,['BS' 'RA' 'MRS'],Apartment,4000-6000,6000,"[250278556, 841147520]",0,16897,0
Jennifer Cruz,F,332422335,2003-06-09,Sophomore,School of Arts and Sciences,0,0,['RA' 'NCA' 'BS'],Suite,8000-11000,11000,[],0,16898,0
Jennifer Collier,F,105422537,2002-01-02,Junior,School of Arts and Sciences,0,0,['SA' 'RA' 'AH'],Suite,4000-6000,6000,[],0,16902,0
Jason Zhang,M,860755347,1997-09-14,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[125972146],0,16905,0
