name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Jessica Scott,F,388822585,2003-08-28,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'RA'],Apartment,8000-11000,12000,[968293389],0,13609,0
Betty Morales,F,914367253,2004-06-21,Sophomore,School of Arts and Sciences,0,0,['SA' 'TS' 'MRS'],Suite,8000-11000,12000,"[987291052, 979417663]",0,13625,0
Luke Myers,M,316301884,2002-05-26,Sophomore,School of Arts and Sciences,0,0,['RA' 'BS' 'MS'],Traditional Residence Hall,6000-8000,9000,[461036961],0,13635,0
Danielle Harrison,F,933545452,2003-06-07,Sophomore,School of Environmental and Biological Sciences,0,0,['MH' 'RA' 'TS'],Apartment,8000-11000,12000,[475472454],0,13641,0
Matthew Morales,M,145036445,2000-04-25,Sophomore,School of Arts and Sciences,0,0,['BS' 'MRS' 'BH'],Traditional Residence Hall,8000-11000,12000,[894430726],0,13645,0
Mr. Erik Acevedo DDS,M,525847473,2001-09-30,Junior,School of Engineering,0,0,['MH' 'TS' 'NCA'],Apartment,8000-11000,12000,"[527316390, 258774962]",0,13648,0
Gary Shaw,M,786269567,2005-03-20,Junior,School of Arts and Sciences,0,0,['CS' 'TS' 'BS'],Suite,8000-11000,12000,[140123619],0,13656,0
Scott Martinez,M,910629355,2001-09-25,Sophomore,School of Arts and Sciences,0,0,['MS' 'SA' 'NCA'],Apartment,8000-11000,12000,[742544714],0,13661,0
Elizabeth Nelson,F,832871206,2005-05-12,Sophomore,Mason Gross School of the Arts,0,0,['SA' 'BS' 'MZH'],Suite,6000-8000,9000,[],0,13681,0
Matthew Flynn,M,872290444,2003-09-14,Sophomore,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Suite,8000-11000,12000,"[558272845, 575819391]",0,13682,0
Melanie Bolton,F,840966414,2000-10-23,Senior,School of Communication and Information,0,0,['BS' 'RA' 'MRS'],Suite,4000-6000,7000,[],0,13690,0
Guy Davis,M,853189138,2001-04-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'MH' 'CS'],Suite,8000-11000,12000,"[574786012, 393218106]",0,13694,0
Alexander Avila,M,106699091,2002-06-15,Sophomore,School of Environmental and Biological Sciences,0,0,['AH' 'JS' 'SA'],Traditional Residence Hall,8000-11000,12000,[],0,13700,0
Katherine Sanders,F,519211798,2005-09-10,Senior,Mason Gross School of the Arts,0,0,['RA' 'BS' 'MS'],Suite,4000-6000,7000,"[801201413, 751467427]",0,13703,0
Autumn Hartman,F,984259325,2003-03-19,Senior,School of Arts and Sciences,0,0,['MZH' 'WS' 'SA'],Apartment,6000-8000,9000,[987741475],0,13714,0
Caitlin Randolph,F,704237442,2002-12-08,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'BH' 'BS'],Suite,4000-6000,7000,[],0,13721,0
Rachel Peters,F,621416151,1994-08-29,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,13000,"[492767682, 664957397]",0,13725,0
Lauren Foster,F,742712536,2003-05-19,Sophomore,Mason Gross School of the Arts,0,0,['MZH' 'BS' 'JS'],Suite,8000-11000,12000,[836412105],0,13740,0
John Luna,M,771972009,2001-03-27,Junior,School of Engineering,0,0,['BS' 'RA' 'MZH'],Suite,8000-11000,12000,[774532707],0,13752,0
Heather Allen,F,196269877,2005-05-10,Sophomore,School of Arts and Sciences,0,0,['MS' 'JS' 'MZH'],Suite,8000-11000,12000,"[662939208, 791953411]",0,13764,0
Joseph Nguyen,M,900265580,2004-12-17,Sophomore,School of Arts and Sciences,0,0,['AH' 'SA' 'JS'],Traditional Residence Hall,8000-11000,12000,[156688256],0,13783,0
Bryan Hawkins,M,241707144,1994-05-05,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[],0,13784,0
Kayla Edwards,F,257440275,2004-02-19,Senior,School of Engineering,0,0,['BS' 'SA' 'RA'],Suite,6000-8000,9000,[607026138],0,13791,0
Gabriella Allison,F,274259477,2000-10-08,Sophomore,School of Arts and Sciences,0,0,['MZH' 'BS' 'RA'],Suite,6000-8000,9000,[904524098],0,13795,0
David Nolan,M,894000733,2001-05-02,Junior,Mason Gross School of the Arts,0,0,['RA' 'BS' 'NCA'],Suite,6000-8000,9000,"[556073817, 260234105]",0,13797,0
Michael Brown,M,576381163,2003-03-08,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'BS' 'SA'],Traditional Residence Hall,8000-11000,12000,"[854683484, 434103788]",0,13799,0
Lisa Ward,F,384482777,2003-09-21,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'AH' 'BS'],Suite,8000-11000,12000,"[383982540, 722621556]",0,13801,0
Emily Clayton,F,553836494,1998-05-17,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[974755214],0,13805,0
Daniel Humphrey,M,995568020,2001-08-27,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'SA'],Apartment,4000-6000,7000,"[676766407, 654909799]",0,13831,0
Christina Moore,F,103325190,1996-12-05,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[],0,13853,0
Tammy Simpson,F,851644298,2002-09-11,Sophomore,School of Communication and Information,0,0,['MRS' 'BS' 'MZH'],Apartment,8000-11000,12000,"[612548804, 489871027]",0,13855,0
Brandon Reed,M,459502415,2002-05-17,Sophomore,School of Engineering,0,0,['WS' 'BS' 'RA'],Suite,8000-11000,12000,"[542387595, 458840935]",0,13859,0
Patricia Mathews,F,299113285,2002-12-13,Junior,School of Arts and Sciences,0,0,['MH' 'BS' 'NCA'],Apartment,6000-8000,9000,"[632680008, 634436162]",0,13882,0
Todd Schneider,M,690662190,2003-07-08,Sophomore,School of Arts and Sciences,0,0,['RA' 'BH' 'BS'],Apartment,4000-6000,7000,"[924565636, 493456233]",0,13886,0
Brian Owens,M,613943107,2003-02-21,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'JS' 'BS'],Apartment,8000-11000,12000,"[852460083, 718779281]",0,13914,0
Kristen Molina,F,872170431,2004-06-08,Sophomore,Mason Gross School of the Arts,0,0,['AH' 'NCA' 'BH'],Suite,4000-6000,7000,"[487221189, 887022108]",0,13915,0
Ms. Laura Johnson,F,733508541,2005-03-16,Sophomore,School of Arts and Sciences,0,0,['AH' 'MS' 'TS'],Apartment,4000-6000,7000,"[923980207, 865545385]",0,13919,0
Madison Brown,F,813206668,2004-11-12,Junior,School of Management and Labor Relations,0,0,['MZH' 'BS' 'MRS'],Suite,4000-6000,7000,[],0,13931,0
Maria Garcia,F,193419803,2002-08-14,Junior,School of Communication and Information,0,0,['SA' 'BS' 'RA'],Suite,4000-6000,7000,[267309651],0,13937,0
Sandra Brown,F,793698679,2002-09-14,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'JS' 'NCA'],Apartment,8000-11000,12000,"[107483394, 115421315]",0,13953,0
Richard Wilkerson,M,819305341,1999-10-06,Sophomore,School of Communication and Information,0,0,['BH' 'BS' 'NCA'],Apartment,4000-6000,7000,"[532602202, 674294291]",0,13957,0
Michael Collins,M,318329450,2000-01-30,Junior,School of Communication and Information,0,0,['MH' 'BS' 'WS'],Traditional Residence Hall,8000-11000,12000,"[151809448, 894369625]",0,13961,0
Barbara Gardner,F,887895723,2001-04-30,Sophomore,School of Arts and Sciences,0,0,['BH' 'WS' 'SA'],Traditional Residence Hall,8000-11000,12000,"[378521383, 337730278]",0,13962,0
Vanessa Mejia,F,573757862,2000-08-06,Junior,School of Arts and Sciences,0,0,['SA' 'RA' 'BH'],Traditional Residence Hall,8000-11000,12000,"[714959159, 522899128]",0,13985,0
Elizabeth Powell,F,132257721,2004-06-11,Junior,School of Communication and Information,0,0,['AH' 'SA' 'BS'],Apartment,8000-11000,12000,"[765718306, 199127500]",0,13995,0
Wendy Howard,F,790739545,2004-12-19,Sophomore,School of Engineering,0,0,['SA' 'MH' 'RA'],Suite,8000-11000,12000,[],0,13995,0
Shannon Hansen,F,227920661,1996-02-07,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[938619390, 389571050]",0,14009,0
Adrian Rosales,M,226257653,2002-11-23,Senior,School of Arts and Sciences,0,0,['JS' 'WS' 'MH'],Traditional Residence Hall,6000-8000,9000,"[895785463, 995984719]",0,14023,0
Mathew Ramirez,M,140481576,2005-02-04,Sophomore,School of Engineering,0,0,['NCA' 'RA' 'MS'],Apartment,8000-11000,12000,"[822432530, 881387970]",0,14067,0
Tiffany Hernandez,F,483223182,2001-08-01,Sophomore,School of Environmental and Biological Sciences,0,0,['BS' 'BH' 'SA'],Suite,8000-11000,12000,"[288118933, 432472432]",0,14072,0
Jessica Gray,F,146349140,2002-09-11,Sophomore,School of Arts and Sciences,0,0,['MS' 'MZH' 'SA'],Suite,4000-6000,7000,[736629064],0,14075,0
Rebekah Rodriguez MD,F,484723495,2003-03-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'SA' 'BH'],Apartment,8000-11000,12000,[],0,14099,0
Peggy Baker,F,508379395,2002-03-13,Sophomore,Mason Gross School of the Arts,0,0,['MH' 'JS' 'BS'],Traditional Residence Hall,6000-8000,9000,[],0,14106,0
Anna Kramer,F,976436798,1995-05-28,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[618595859],0,14111,0
Sarah Stephenson,F,593309267,2002-02-02,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'CS'],Suite,4000-6000,7000,"[120766663, 644525304]",0,14124,0
Lisa Rodriguez,F,333770075,1997-06-20,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[321450520],0,14124,0
Elizabeth Faulkner,F,352568274,1998-10-23,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[944856001, 500489812]",0,14125,0
Erica Williamson,F,545687564,2005-05-10,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['MZH' 'SA' 'MRS'],Suite,4000-6000,7000,"[607514768, 861420119]",0,14131,0
Sarah Hamilton,F,420790115,2001-05-20,Junior,School of Arts and Sciences,0,0,['MZH' 'SA' 'BS'],Traditional Residence Hall,8000-11000,12000,"[270215815, 717968416]",0,14148,0
Patricia Gutierrez,F,572485534,2001-07-09,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'MS' 'RA'],Traditional Residence Hall,8000-11000,12000,[360673714],0,14152,0
Mary Ramirez,F,650967734,2005-04-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'CS' 'TS'],Apartment,8000-11000,12000,[],0,14152,0
Norman Frey,M,268793645,2005-01-15,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['AH' 'NCA' 'MS'],Suite,8000-11000,12000,[],0,14153,0
Carol King,F,773457727,2000-12-22,Sophomore,School of Arts and Sciences,0,0,['MS' 'MRS' 'MZH'],Suite,8000-11000,12000,[],0,14189,0
Ann Coleman,F,141024678,1997-08-26,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[],0,14190,0
Jasmine Mcguire,F,709487648,2004-10-15,Sophomore,School of Management and Labor Relations,0,0,['JS' 'RA' 'TS'],Apartment,6000-8000,9000,"[122786975, 980824095]",0,14200,0
Wendy Taylor,F,458840935,2003-03-26,Sophomore,School of Engineering,0,0,['JS' 'RA' 'AH'],Apartment,8000-11000,12000,[459502415],0,14215,0
Robyn Barker,F,533746763,1995-10-02,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[353862666],0,14238,0
Brett Terrell Jr.,M,398330896,2003-03-20,Junior,School of Arts and Sciences,0,0,['MZH' 'SA' 'NCA'],Suite,6000-8000,9000,[],0,14265,0
Danielle Lee,F,939327242,2000-02-25,Sophomore,School of Arts and Sciences,0,0,['NCA' 'SA' 'BS'],Apartment,6000-8000,9000,[],0,14270,0
Anthony Durham,M,623018099,2001-04-22,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'MS'],Suite,4000-6000,7000,"[617225929, 444583879]",0,14273,0
Melissa Ramirez,F,281818508,2001-01-03,Junior,Mason Gross School of the Arts,0,0,['BS' 'NCA' 'WS'],Suite,8000-11000,12000,"[610330222, 443401898]",0,14305,0
Johnathan Smith,M,857347225,2002-10-02,Junior,School of Arts and Sciences,0,0,['MZH' 'RA' 'NCA'],Apartment,8000-11000,12000,"[408695522, 963244380]",0,14315,0
Sheri Baker,F,804357368,2001-04-13,Junior,Mason Gross School of the Arts,0,0,['NCA' 'SA' 'MZH'],Suite,4000-6000,7000,"[367000993, 468377115]",0,14323,0
Sarah Sosa,F,377899947,2004-10-15,Sophomore,School of Arts and Sciences,0,0,['BS' 'MRS' 'MZH'],Suite,4000-6000,7000,[532565005],0,14346,0
Joshua Martinez,M,256551657,2002-08-18,Junior,School of Arts and Sciences,0,0,['RA' 'WS' 'CS'],Suite,8000-11000,12000,[],0,14348,0
Tammy Sims,F,764956330,2002-12-25,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'NCA' 'SA'],Traditional Residence Hall,8000-11000,12000,[],0,14348,0
David Ross,M,439467205,2005-05-19,Sophomore,School of Arts and Sciences,0,0,['CS' 'BS' 'MS'],Suite,4000-6000,7000,"[277391295, 486534700]",0,14349,0
Theresa Villegas,F,697640197,2000-10-13,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'BS' 'SA'],Suite,6000-8000,9000,[895274810],0,14349,0
Melanie Harper,F,239848109,2004-11-28,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'NCA'],Suite,4000-6000,7000,"[880848328, 873416668]",0,14358,0
Michael Reynolds,M,515384390,1997-03-17,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[906128115],0,14368,0
Dr. Malik Smith,M,322638845,2001-08-10,Sophomore,School of Arts and Sciences,0,0,['SA' 'BS' 'CS'],Apartment,8000-11000,12000,[388914047],0,14385,0
Christopher Galvan,M,522611246,2004-08-17,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'MH'],Traditional Residence Hall,4000-6000,7000,"[493014830, 969109157]",0,14403,0
Lori Ford,F,881010624,2000-01-11,Sophomore,School of Engineering,0,0,['BS' 'MS' 'MZH'],Suite,8000-11000,12000,[272852563],0,14423,0
Brenda Rodriguez,F,444512479,1999-07-17,Masters,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[461798285],0,14430,0
Mark Chen,M,336853738,2004-07-05,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MZH' 'NCA'],Suite,8000-11000,12000,"[898116032, 177651709]",0,14472,0
Jacqueline Garza,F,493456233,2001-10-26,Junior,School of Engineering,0,0,['NCA' 'RA' 'MS'],Apartment,8000-11000,12000,[690662190],0,14473,0
Bradley Robertson MD,M,641820412,2004-06-20,Junior,School of Arts and Sciences,0,0,['RA' 'WS' 'NCA'],Traditional Residence Hall,4000-6000,7000,[761590816],0,14473,0
Stephen Rivera,M,434863481,2003-06-16,Sophomore,School of Arts and Sciences,0,0,['CS' 'MRS' 'JS'],Suite,4000-6000,7000,"[939470263, 803885175]",0,14474,0
Tanner Pennington,M,487221189,2005-06-10,Sophomore,School of Arts and Sciences,0,0,['RA' 'MZH' 'AH'],Traditional Residence Hall,6000-8000,9000,"[872170431, 887022108]",0,14477,0
Rachel Adams,F,731004257,1993-10-31,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[540436017, 564738559]",0,14482,0
Connie Nelson,F,576405841,2003-05-20,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'JS' 'MZH'],Suite,4000-6000,7000,"[113105586, 258180494]",0,14498,0
Lindsey Hill,F,656390369,2005-01-10,Junior,School of Arts and Sciences,0,0,['SA' 'BS' 'RA'],Suite,4000-6000,7000,"[554479206, 877755773]",0,14502,0
Laura Smith,F,547903271,1994-11-23,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[],0,14504,0
Julie Stevens,F,762996437,2001-01-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['MRS' 'BS' 'MS'],Suite,8000-11000,12000,[],0,14521,0
David Nguyen,M,774703218,2005-01-28,Sophomore,School of Communication and Information,0,0,['SA' 'MH' 'RA'],Apartment,6000-8000,9000,"[513888422, 324418033]",0,14532,0
Scott York,M,106179174,2004-09-14,Sophomore,School of Arts and Sciences,0,0,['BH' 'MS' 'BS'],Apartment,4000-6000,7000,[786876966],0,14540,0
Heather Collier,F,385119120,2002-08-09,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'RA' 'NCA'],Suite,6000-8000,9000,[213742093],0,14549,0
Aaron Fernandez,M,779758440,1998-02-16,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,"[144806594, 282826823]",0,14549,0
Dr. Shawn Daniels,M,315320995,2001-08-28,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'SA' 'MH'],Suite,8000-11000,12000,"[670079257, 954154982]",0,14553,0
Jerry Russell,M,595243811,2004-06-04,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'AH'],Suite,8000-11000,12000,[571978108],0,14563,0
Kevin Smith,M,569231237,2000-09-19,Junior,School of Management and Labor Relations,0,0,['NCA' 'BS' 'JS'],Apartment,4000-6000,7000,[470787842],0,14571,0
Daniel Matthews,M,766544675,2001-09-01,Junior,School of Arts and Sciences,0,0,['BS' 'MH' 'SA'],Apartment,8000-11000,12000,[],0,14576,0
Beth Small,F,227587940,2003-06-07,Junior,School of Environmental and Biological Sciences,0,0,['TS' 'NCA' 'SA'],Apartment,4000-6000,7000,"[493757322, 797706626]",0,14580,0
Nathaniel Nelson,M,782445407,2005-04-04,Junior,Mason Gross School of the Arts,0,0,['BS' 'MH' 'SA'],Suite,8000-11000,12000,[],0,14602,0
Brian Farmer,M,864806367,2004-06-29,Junior,School of Arts and Sciences,0,0,['WS' 'BS' 'CS'],Apartment,4000-6000,7000,[235553690],0,14619,0
Michelle Mora,F,384946879,2000-10-24,Senior,School of Management and Labor Relations,0,0,['BS' 'MH' 'RA'],Suite,6000-8000,9000,"[372647181, 501538424]",0,14639,0
Dawn Williams,F,745411278,2000-04-20,Sophomore,School of Communication and Information,0,0,['RA' 'WS' 'MH'],Apartment,8000-11000,12000,[134397258],0,14653,0
Edwin Diaz,M,357331771,2003-07-04,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'BS' 'SA'],Suite,8000-11000,12000,"[937051033, 378509682]",0,14655,0
Dennis Cox,M,192875589,2005-08-12,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'SA' 'BH'],Traditional Residence Hall,8000-11000,12000,"[728752659, 527420905]",0,14661,0
Matthew Flores,M,167510388,2000-03-14,Sophomore,School of Arts and Sciences,0,0,['AH' 'NCA' 'BS'],Suite,8000-11000,12000,"[676201013, 239282989]",0,14666,0
Dawn Underwood,F,566295760,2004-08-02,Junior,School of Communication and Information,0,0,['MRS' 'SA' 'BS'],Suite,6000-8000,9000,[],0,14667,0
Jessica Wood,F,703472970,2005-07-10,Senior,School of Social Work,0,0,['SA' 'MRS' 'CS'],Suite,8000-11000,12000,[],0,14668,0
Nathan Hernandez,M,207554721,2000-04-18,Sophomore,School of Management and Labor Relations,0,0,['RA' 'SA' 'WS'],Suite,8000-11000,12000,[],0,14682,0
John Jackson Jr.,M,259584395,2002-03-13,Sophomore,School of Arts and Sciences,0,0,['AH' 'MS' 'SA'],Suite,8000-11000,12000,"[252342763, 435284622]",0,14686,0
Seth Watson,M,637158392,2004-04-29,Junior,School of Arts and Sciences,0,0,['BS' 'MS' 'NCA'],Traditional Residence Hall,6000-8000,9000,"[275564395, 111266509]",0,14686,0
Justin Miller MD,M,433473650,2000-08-23,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MRS' 'BH'],Apartment,8000-11000,12000,[550102328],0,14687,0
Ruth Walker,F,725872116,2000-09-25,Senior,School of Communication and Information,0,0,['MS' 'NCA' 'AH'],Apartment,8000-11000,12000,"[617732850, 412842010]",0,14692,0
Kelly Levy,F,246523164,1999-12-07,Junior,School of Arts and Sciences,0,0,['NCA' 'CS' 'SA'],Apartment,8000-11000,12000,[625397028],0,14701,0
Hannah Brooks,F,499721532,2000-02-09,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[916901910, 283448642]",0,14703,0
Stephanie Jacobson,F,797897259,2000-03-21,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'JS' 'NCA'],Apartment,8000-11000,12000,"[118541725, 116386105]",0,14714,0
John Orr,M,674977561,2000-02-26,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[512866803],0,14717,0
Timothy Cantu,M,962475014,2004-01-31,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'AH'],Suite,4000-6000,7000,"[239466557, 849566613]",0,14719,0
Benjamin Bender,M,880498077,1996-08-10,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[896634238],0,14723,0
Lauren Ramirez,F,670957015,1999-09-24,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[],0,14742,0
Jeffrey Sullivan,M,580994970,2001-02-15,Junior,School of Arts and Sciences,0,0,['RA' 'MH' 'MZH'],Apartment,4000-6000,7000,"[914042948, 692238921]",0,14783,0
Heather Ramirez,F,573734497,1993-11-30,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[],0,14799,0
Samantha Hodges,F,778630626,2004-10-01,Sophomore,School of Arts and Sciences,0,0,['MZH' 'AH' 'RA'],Apartment,6000-8000,9000,"[575624557, 776648886]",0,14805,0
Cindy Murray,F,961806234,2004-01-24,Junior,School of Communication and Information,0,0,['BS' 'MRS' 'NCA'],Apartment,6000-8000,9000,[962232312],0,14824,0
Veronica Ramirez,F,336705272,2003-01-19,Junior,School of Engineering,0,0,['MS' 'AH' 'MH'],Apartment,8000-11000,12000,"[244669958, 865243859]",0,14826,0
Tiffany Campos,F,608499142,2005-01-24,Sophomore,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[395960616, 604415522]",0,14854,0
Phyllis Kelly,F,492061430,2000-11-29,Sophomore,School of Arts and Sciences,0,0,['SA' 'MRS' 'NCA'],Suite,8000-11000,12000,[],0,14892,0
